workload,workload_type,workload_size,description,algorithm,frames,page_faults,total_accesses,fault_rate_pct
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LRU,128,9373,10000,93.7300
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,2,9990,10000,99.9000
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,4,9980,10000,99.8000
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,8,9960,10000,99.6000
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,16,9921,10000,99.2100
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,32,9841,10000,98.4100
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,64,9668,10000,96.6800
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",LFU,128,9351,10000,93.5100
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,2,9989,10000,99.8900
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,4,9982,10000,99.8200
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,8,9959,10000,99.5900
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,16,9917,10000,99.1700
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,32,9851,10000,98.5100
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,64,9694,10000,96.9400
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Clock,128,9372,10000,93.7200
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,2,9991,10000,99.9100
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,4,9983,10000,99.8300
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,8,9965,10000,99.6500
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,16,9921,10000,99.2100
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,32,9848,10000,98.4800
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,64,9689,10000,96.8900
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Random,128,9366,10000,93.6600
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,2,9818,10000,98.1800
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,4,9605,10000,96.0500
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,8,9326,10000,93.2600
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,16,8963,10000,89.6300
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,32,8465,10000,84.6500
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,64,7794,10000,77.9400
random_md_huge,random,md,"Acesso aleatorio | Medio, universo enorme (10k refs, 2000 pags)",Otimo,128,6883,10000,68.8300
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,2,9789,10000,97.8900
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,4,9603,10000,96.0300
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,8,9186,10000,91.8600
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,16,8399,10000,83.9900
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,32,6743,10000,67.4300
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,64,3614,10000,36.1400
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",FIFO,128,100,10000,1.0000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,2,9789,10000,97.8900
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,4,9605,10000,96.0500
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,8,9176,10000,91.7600
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,16,8407,10000,84.0700
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,32,6721,10000,67.2100
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,64,3518,10000,35.1800
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LRU,128,100,10000,1.0000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,2,9812,10000,98.1200
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,4,9628,10000,96.2800
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,8,9245,10000,92.4500
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,16,8488,10000,84.8800
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,32,6848,10000,68.4800
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,64,3581,10000,35.8100
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",LFU,128,100,10000,1.0000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,2,9789,10000,97.8900
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,4,9603,10000,96.0300
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,8,9188,10000,91.8800
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,16,8390,10000,83.9000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,32,6750,10000,67.5000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,64,3549,10000,35.4900
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Clock,128,100,10000,1.0000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,2,9801,10000,98.0100
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,4,9584,10000,95.8400
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,8,9177,10000,91.7700
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,16,8430,10000,84.3000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,32,6734,10000,67.3400
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,64,3552,10000,35.5200
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Random,128,100,10000,1.0000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,2,9083,10000,90.8300
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,4,8130,10000,81.3000
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,8,6922,10000,69.2200
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,16,5376,10000,53.7600
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,32,3475,10000,34.7500
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,64,1314,10000,13.1400
random_md_medium,random,md,"Acesso aleatorio | Medio (10k refs, 100 pags)",Otimo,128,100,10000,1.0000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,2,9002,10000,90.0200
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,4,8005,10000,80.0500
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,8,5993,10000,59.9300
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,16,2071,10000,20.7100
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,32,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,64,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",FIFO,128,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,2,9015,10000,90.1500
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,4,8025,10000,80.2500
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,8,6021,10000,60.2100
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,16,2017,10000,20.1700
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,32,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,64,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LRU,128,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,2,9028,10000,90.2800
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,4,8084,10000,80.8400
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,8,6024,10000,60.2400
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,16,2033,10000,20.3300
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,32,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,64,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",LFU,128,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,2,9002,10000,90.0200
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,4,8014,10000,80.1400
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,8,6003,10000,60.0300
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,16,1983,10000,19.8300
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,32,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,64,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Clock,128,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,2,8985,10000,89.8500
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,4,8046,10000,80.4600
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,8,5960,10000,59.6000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,16,2064,10000,20.6400
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,32,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,64,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Random,128,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,2,7663,10000,76.6300
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,4,5636,10000,56.3600
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,8,3274,10000,32.7400
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,16,703,10000,7.0300
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,32,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,64,20,10000,0.2000
random_md_tight,random,md,"Acesso aleatorio | Medio (10k refs, 20 pags)",Otimo,128,20,10000,0.2000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,2,9967,10000,99.6700
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,4,9930,10000,99.3000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,8,9836,10000,98.3600
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,16,9693,10000,96.9300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,32,9373,10000,93.7300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,64,8739,10000,87.3900
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",FIFO,128,7473,10000,74.7300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,2,9967,10000,99.6700
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,4,9930,10000,99.3000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,8,9836,10000,98.3600
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,16,9692,10000,96.9200
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,32,9368,10000,93.6800
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,64,8734,10000,87.3400
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LRU,128,7501,10000,75.0100
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,2,9971,10000,99.7100
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,4,9933,10000,99.3300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,8,9853,10000,98.5300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,16,9683,10000,96.8300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,32,9389,10000,93.8900
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,64,8723,10000,87.2300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",LFU,128,7489,10000,74.8900
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,2,9967,10000,99.6700
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,4,9930,10000,99.3000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,8,9835,10000,98.3500
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,16,9691,10000,96.9100
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,32,9373,10000,93.7300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,64,8729,10000,87.2900
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Clock,128,7484,10000,74.8400
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,2,9967,10000,99.6700
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,4,9920,10000,99.2000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,8,9842,10000,98.4200
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,16,9677,10000,96.7700
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,32,9370,10000,93.7000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,64,8754,10000,87.5400
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Random,128,7511,10000,75.1100
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,2,9619,10000,96.1900
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,4,9194,10000,91.9400
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,8,8643,10000,86.4300
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,16,7918,10000,79.1800
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,32,6946,10000,69.4600
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,64,5680,10000,56.8000
random_md_wide,random,md,"Acesso aleatorio | Medio, universo amplo (10k refs, 500 pags)",Otimo,128,4064,10000,40.6400
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,2,99877,100000,99.8770
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,4,99769,100000,99.7690
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,8,99563,100000,99.5630
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,16,99139,100000,99.1390
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,32,98347,100000,98.3470
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,64,96790,100000,96.7900
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",FIFO,128,93606,100000,93.6060
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,2,99877,100000,99.8770
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,4,99768,100000,99.7680
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,8,99563,100000,99.5630
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,16,99138,100000,99.1380
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,32,98346,100000,98.3460
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,64,96786,100000,96.7860
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LRU,128,93619,100000,93.6190
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,2,99879,100000,99.8790
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,4,99795,100000,99.7950
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,8,99607,100000,99.6070
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,16,99180,100000,99.1800
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,32,98379,100000,98.3790
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,64,96826,100000,96.8260
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",LFU,128,93587,100000,93.5870
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,2,99877,100000,99.8770
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,4,99769,100000,99.7690
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,8,99563,100000,99.5630
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,16,99140,100000,99.1400
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,32,98348,100000,98.3480
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,64,96793,100000,96.7930
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Clock,128,93609,100000,93.6090
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,2,99886,100000,99.8860
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,4,99778,100000,99.7780
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,8,99570,100000,99.5700
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,16,99118,100000,99.1180
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,32,98364,100000,98.3640
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,64,96779,100000,96.7790
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Random,128,93680,100000,93.6800
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,2,98136,100000,98.1360
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,4,95972,100000,95.9720
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,8,93155,100000,93.1550
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,16,89397,100000,89.3970
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,32,84280,100000,84.2800
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,64,77234,100000,77.2340
random_lg_huge,random,lg,"Acesso aleatorio | Grande, universo enorme (100k refs, 2000 pags)",Otimo,128,67728,100000,67.7280
random_lg_medium,random,lg,"Acesso aleatorio | Grande (100k refs, 100 pags)",FIFO,2,97951,100000,97.9510
